Date,Power[kW],Temperature[C],Relative_Humidity,Solar_Radiation[W/m^2],Holiday
2018-08-03 23:00:00,110.6,32.5,15.1,0.7,0.0
2018-08-04 00:00:00,109.8,32.4,14.4,0.5,0.0
2018-08-04 01:00:00,109.9,32.7,14.9,0.6,0.0
2018-08-04 02:00:00,109.8,32.4,16.8,0.9,0.0
2018-08-04 03:00:00,108.7,31.7,18.4,0.9,0.0
2018-08-04 04:00:00,105.1,31.4,19.8,0.7,0.0
2018-08-04 05:00:00,108.3,31.5,20.4,0.9,0.0
2018-08-04 06:00:00,120.2,31.8,19.8,3.0,0.0
2018-08-04 07:00:00,118.5,30.6,22.3,68.4,0.0
2018-08-04 08:00:00,123.5,29.8,26.1,221.6,0.0
2018-08-04 09:00:00,123.5,31.2,26.6,412.0,0.0
2018-08-04 10:00:00,120.2,32.5,23.7,595.0,0.0
2018-08-04 11:00:00,120.4,34.8,21.1,742.9,0.0
2018-08-04 12:00:00,122.2,36.7,17.6,840.2,0.0
2018-08-04 13:00:00,126.2,38.9,14.5,879.1,0.0
2018-08-04 14:00:00,132.2,40.0,13.6,854.2,0.0
2018-08-04 15:00:00,131.9,41.0,13.7,785.7,0.0
2018-08-04 16:00:00,131.6,40.4,14.2,663.0,0.0
2018-08-04 17:00:00,133.9,40.3,11.5,516.1,0.0
2018-08-04 18:00:00,130.5,38.4,12.9,333.9,0.0
2018-08-04 19:00:00,124.5,37.2,13.7,145.6,0.0
2018-08-04 20:00:00,120.1,35.8,14.0,23.7,0.0
2018-08-04 21:00:00,118.4,34.6,15.2,0.8,0.0
2018-08-04 22:00:00,112.2,33.9,16.2,0.9,0.0
2018-08-04 23:00:00,109.6,33.3,17.0,1.0,0.0
2018-08-05 00:00:00,109.0,31.9,20.5,0.8,0.0
2018-08-05 01:00:00,109.4,31.9,19.4,0.8,0.0
2018-08-05 02:00:00,109.2,32.2,16.9,0.8,0.0
2018-08-05 03:00:00,109.1,32.0,16.1,0.7,0.0
2018-08-05 04:00:00,105.4,31.6,16.9,0.7,0.0
2018-08-05 05:00:00,107.8,31.8,15.6,0.8,0.0
2018-08-05 06:00:00,109.6,31.8,15.3,2.2,0.0
2018-08-05 07:00:00,110.0,31.4,15.8,61.3,0.0
2018-08-05 08:00:00,110.3,31.8,15.0,190.5,0.0
2018-08-05 09:00:00,111.6,32.7,14.3,406.0,0.0
2018-08-05 10:00:00,119.7,33.6,13.1,609.4,0.0
2018-08-05 11:00:00,125.2,35.1,13.3,743.2,0.0
2018-08-05 12:00:00,122.8,36.6,12.8,827.2,0.0
2018-08-05 13:00:00,120.8,37.9,12.0,895.2,0.0
2018-08-05 14:00:00,127.8,38.0,13.0,874.6,0.0
2018-08-05 15:00:00,131.8,38.0,11.0,803.6,0.0
2018-08-05 16:00:00,126.5,37.0,11.7,675.9,0.0
2018-08-05 17:00:00,131.0,35.6,12.7,514.6,0.0
2018-08-05 18:00:00,122.6,34.8,12.2,327.6,0.0
2018-08-05 19:00:00,120.2,33.6,10.9,147.9,0.0
2018-08-05 20:00:00,119.4,31.9,11.8,23.4,0.0
2018-08-05 21:00:00,113.1,30.1,14.5,0.4,0.0
2018-08-05 22:00:00,108.0,28.6,22.3,0.3,0.0
2018-08-05 23:00:00,108.5,27.3,29.5,0.5,0.0
2018-08-06 00:00:00,105.4,26.3,34.1,0.6,0.0
2018-08-06 01:00:00,104.8,26.9,29.6,0.6,0.0
2018-08-06 02:00:00,105.1,27.9,24.2,0.2,0.0
2018-08-06 03:00:00,104.1,27.3,25.1,0.4,0.0
2018-08-06 04:00:00,102.7,25.2,38.9,0.6,0.0
2018-08-06 05:00:00,107.0,23.8,43.0,0.6,0.0
2018-08-06 06:00:00,116.2,22.8,46.1,2.9,0.0
2018-08-06 07:00:00,124.8,22.6,44.2,71.6,0.0
2018-08-06 08:00:00,152.1,22.9,45.0,242.0,0.0
2018-08-06 09:00:00,191.4,23.6,44.5,441.9,0.0
2018-08-06 10:00:00,218.5,26.7,35.1,624.4,0.0
2018-08-06 11:00:00,224.8,28.4,31.3,772.9,0.0
2018-08-06 12:00:00,209.2,29.1,30.3,869.7,0.0
2018-08-06 13:00:00,211.0,29.3,28.0,914.8,0.0
2018-08-06 14:00:00,213.5,28.1,31.7,898.8,0.0
2018-08-06 15:00:00,213.2,27.6,34.0,824.6,0.0
2018-08-06 16:00:00,207.0,26.2,37.6,696.9,0.0
2018-08-06 17:00:00,184.4,25.2,40.1,527.4,0.0
2018-08-06 18:00:00,146.1,22.7,48.1,336.8,0.0
2018-08-06 19:00:00,136.0,21.3,55.8,148.2,0.0
2018-08-06 20:00:00,126.3,20.0,61.6,23.3,0.0
2018-08-06 21:00:00,124.9,19.3,64.8,2.0,0.0
2018-08-06 22:00:00,111.7,19.0,65.2,2.4,0.0
2018-08-06 23:00:00,106.6,18.8,67.6,2.8,0.0
2018-08-07 00:00:00,106.1,18.8,68.0,2.6,0.0
2018-08-07 01:00:00,104.8,18.9,67.0,1.9,0.0
2018-08-07 02:00:00,105.2,19.1,64.9,3.6,0.0
2018-08-07 03:00:00,104.5,19.0,67.9,1.8,0.0
2018-08-07 04:00:00,104.5,19.2,68.0,1.8,0.0
2018-08-07 05:00:00,107.1,18.9,67.0,2.7,0.0
2018-08-07 06:00:00,115.7,18.9,68.3,2.1,0.0
2018-08-07 07:00:00,126.5,18.7,68.6,24.0,0.0
2018-08-07 08:00:00,147.6,18.6,69.4,56.5,0.0
2018-08-07 09:00:00,166.1,18.7,67.6,153.0,0.0
2018-08-07 10:00:00,180.8,19.0,65.8,277.6,0.0
2018-08-07 11:00:00,182.8,19.3,65.8,480.3,0.0
2018-08-07 12:00:00,170.5,20.2,61.2,879.4,0.0
2018-08-07 13:00:00,177.0,20.7,58.3,952.8,0.0
2018-08-07 14:00:00,187.1,21.3,55.0,937.6,0.0
2018-08-07 15:00:00,188.1,22.7,44.0,873.5,0.0
2018-08-07 16:00:00,194.8,22.8,42.7,753.1,0.0
2018-08-07 17:00:00,195.4,22.1,47.5,587.5,0.0
2018-08-07 18:00:00,156.2,21.5,48.2,395.7,0.0
2018-08-07 19:00:00,151.6,20.6,54.5,194.3,0.0
2018-08-07 20:00:00,138.1,19.4,61.9,31.8,0.0
2018-08-07 21:00:00,140.2,18.5,66.8,1.2,0.0
2018-08-07 22:00:00,142.2,18.1,68.1,1.1,0.0
2018-08-07 23:00:00,136.9,18.0,68.4,1.2,0.0
2018-08-08 00:00:00,138.1,17.8,67.7,0.9,0.0
2018-08-08 01:00:00,137.5,17.5,68.7,1.0,0.0
2018-08-08 02:00:00,135.3,17.1,69.0,1.4,0.0
2018-08-08 03:00:00,133.5,16.8,68.9,0.7,0.0
2018-08-08 04:00:00,132.6,16.6,67.2,1.6,0.0
2018-08-08 05:00:00,133.6,16.5,69.8,1.6,0.0
2018-08-08 06:00:00,143.6,16.5,69.9,4.7,0.0
2018-08-08 07:00:00,150.8,16.7,69.7,89.1,0.0
2018-08-08 08:00:00,155.2,17.6,66.5,270.3,0.0
2018-08-08 09:00:00,160.3,18.5,61.6,487.5,0.0
2018-08-08 10:00:00,191.0,19.9,53.6,669.0,0.0
2018-08-08 11:00:00,205.6,20.7,48.4,811.7,0.0
2018-08-08 12:00:00,200.0,20.7,46.4,905.2,0.0
2018-08-08 13:00:00,207.2,21.7,43.8,939.5,0.0
2018-08-08 14:00:00,217.8,21.7,48.6,923.2,0.0
2018-08-08 15:00:00,213.9,21.8,49.5,853.4,0.0
2018-08-08 16:00:00,211.3,22.2,48.7,705.9,0.0
2018-08-08 17:00:00,202.6,21.8,49.4,575.8,0.0
2018-08-08 18:00:00,174.0,21.6,51.9,361.0,0.0
2018-08-08 19:00:00,161.9,20.3,59.9,187.9,0.0
2018-08-08 20:00:00,143.5,19.7,64.2,27.2,0.0
2018-08-08 21:00:00,146.5,19.1,68.5,1.8,0.0
2018-08-08 22:00:00,143.3,18.8,72.8,1.4,0.0
2018-08-08 23:00:00,136.9,18.5,74.4,1.4,0.0
2018-08-09 00:00:00,134.3,18.2,74.9,1.4,0.0
2018-08-09 01:00:00,131.3,17.7,74.7,1.6,0.0
2018-08-09 02:00:00,128.6,17.3,74.9,1.3,0.0
2018-08-09 03:00:00,128.0,17.2,73.6,0.9,0.0
2018-08-09 04:00:00,128.6,16.8,71.6,0.9,0.0
2018-08-09 05:00:00,126.7,16.4,71.2,1.4,0.0
2018-08-09 06:00:00,139.1,16.0,70.8,3.3,0.0
2018-08-09 07:00:00,142.3,16.0,70.5,94.8,0.0
2018-08-09 08:00:00,157.8,16.7,67.0,288.9,0.0
2018-08-09 09:00:00,173.6,17.5,61.8,399.4,0.0
2018-08-09 10:00:00,180.0,18.4,56.0,616.4,0.0
2018-08-09 11:00:00,195.5,19.5,48.3,812.5,0.0
2018-08-09 12:00:00,183.6,19.9,45.9,906.2,0.0
2018-08-09 13:00:00,191.0,20.8,41.2,952.7,0.0
2018-08-09 14:00:00,196.3,21.3,37.5,945.9,0.0
2018-08-09 15:00:00,192.7,21.6,35.5,879.7,0.0
2018-08-09 16:00:00,191.4,21.5,36.2,757.0,0.0
2018-08-09 17:00:00,172.3,20.8,37.6,589.4,0.0
2018-08-09 18:00:00,153.4,20.4,39.6,395.3,0.0
2018-08-09 19:00:00,146.0,19.5,44.8,187.5,0.0
2018-08-09 20:00:00,141.5,18.2,52.7,28.2,0.0
2018-08-09 21:00:00,137.8,17.2,59.1,1.1,0.0
2018-08-09 22:00:00,135.8,16.9,59.9,1.2,0.0
2018-08-09 23:00:00,131.3,16.7,59.2,0.9,0.0
2018-08-10 00:00:00,133.0,16.6,60.5,1.0,0.0
2018-08-10 01:00:00,131.4,16.4,60.2,1.0,0.0
2018-08-10 02:00:00,131.0,16.3,59.3,1.1,0.0
2018-08-10 03:00:00,129.6,16.1,61.2,1.3,0.0
2018-08-10 04:00:00,129.9,15.9,63.4,1.5,0.0
2018-08-10 05:00:00,130.5,15.7,65.5,1.5,0.0
2018-08-10 06:00:00,128.0,15.5,67.8,3.0,0.0
2018-08-10 07:00:00,131.0,16.1,64.6,93.8,0.0
2018-08-10 08:00:00,141.4,17.1,60.5,281.7,0.0
2018-08-10 09:00:00,165.8,18.3,56.2,485.6,0.0
2018-08-10 10:00:00,179.9,19.7,48.3,671.0,0.0
2018-08-10 11:00:00,188.2,21.3,40.2,820.1,0.0
2018-08-10 12:00:00,179.6,22.8,35.6,918.9,0.0
2018-08-10 13:00:00,179.0,23.8,32.7,963.2,0.0
2018-08-10 14:00:00,187.5,25.1,28.8,950.7,0.0
2018-08-10 15:00:00,195.3,24.8,32.2,876.2,0.0
2018-08-10 16:00:00,195.2,24.7,32.4,751.4,0.0
2018-08-10 17:00:00,177.4,23.5,36.4,579.1,0.0
2018-08-10 18:00:00,157.5,22.0,41.5,380.5,0.0
2018-08-10 19:00:00,139.7,20.7,43.3,177.6,0.0
2018-08-10 20:00:00,139.9,19.3,48.6,19.9,0.0
2018-08-10 21:00:00,140.7,18.2,53.0,1.1,0.0
2018-08-10 22:00:00,137.9,18.0,53.6,1.3,0.0
2018-08-10 23:00:00,133.3,17.5,59.3,1.3,0.0
2018-08-11 00:00:00,128.3,17.2,63.3,1.3,0.0
2018-08-11 01:00:00,135.6,17.2,63.3,1.4,0.0
2018-08-11 02:00:00,135.0,17.1,64.1,1.2,0.0
2018-08-11 03:00:00,134.0,16.9,65.7,1.1,0.0
2018-08-11 04:00:00,137.9,16.9,66.5,1.8,0.0
2018-08-11 05:00:00,138.4,16.8,66.7,1.3,0.0
2018-08-11 06:00:00,138.9,16.5,68.5,5.2,0.0
2018-08-11 07:00:00,136.9,16.7,68.8,103.4,0.0
2018-08-11 08:00:00,136.0,17.7,66.9,289.3,0.0
2018-08-11 09:00:00,133.2,20.4,56.8,496.3,0.0
2018-08-11 10:00:00,141.7,21.4,53.1,674.4,0.0
2018-08-11 11:00:00,148.8,23.0,47.8,816.2,0.0
2018-08-11 12:00:00,154.2,25.4,40.3,910.3,0.0
2018-08-11 13:00:00,152.3,28.1,34.0,949.7,0.0
2018-08-11 14:00:00,149.3,29.3,29.9,922.9,0.0
2018-08-11 15:00:00,150.1,28.6,32.9,846.8,0.0
2018-08-11 16:00:00,152.6,28.6,29.8,726.4,0.0
2018-08-11 17:00:00,153.5,27.7,33.2,557.7,0.0
2018-08-11 18:00:00,141.3,26.0,37.3,360.5,0.0
2018-08-11 19:00:00,136.9,23.7,42.3,160.0,0.0
2018-08-11 20:00:00,132.7,21.9,42.3,18.6,0.0
2018-08-11 21:00:00,132.1,21.0,38.0,0.4,0.0
2018-08-11 22:00:00,132.7,20.7,37.3,0.4,0.0
2018-08-11 23:00:00,132.5,20.0,40.7,0.4,0.0
2018-08-12 00:00:00,131.7,19.5,45.9,0.6,0.0
2018-08-12 01:00:00,132.1,19.0,50.6,1.1,0.0
2018-08-12 02:00:00,131.4,18.6,55.5,1.7,0.0
2018-08-12 03:00:00,130.7,18.2,60.5,1.9,0.0
2018-08-12 04:00:00,132.3,17.8,64.1,2.0,0.0
2018-08-12 05:00:00,129.3,16.8,70.8,1.4,0.0
2018-08-12 06:00:00,129.4,16.4,74.2,3.6,0.0
2018-08-12 07:00:00,130.6,17.1,72.1,88.8,0.0
2018-08-12 08:00:00,132.2,18.2,67.8,283.8,0.0
2018-08-12 09:00:00,134.9,19.7,61.5,487.1,0.0
2018-08-12 10:00:00,136.1,21.2,56.8,670.1,0.0
2018-08-12 11:00:00,140.8,21.8,54.7,811.2,0.0
2018-08-12 12:00:00,141.7,23.4,49.2,903.8,0.0
2018-08-12 13:00:00,139.8,24.5,46.3,939.1,0.0
2018-08-12 14:00:00,143.2,25.0,45.9,922.4,0.0
2018-08-12 15:00:00,145.0,24.3,46.9,837.2,0.0
2018-08-12 16:00:00,143.8,23.6,50.3,721.3,0.0
2018-08-12 17:00:00,139.3,22.1,55.9,551.0,0.0
2018-08-12 18:00:00,137.6,21.6,58.3,355.9,0.0
2018-08-12 19:00:00,134.2,20.0,63.9,160.6,0.0
2018-08-12 20:00:00,133.1,18.6,71.0,17.3,0.0
2018-08-12 21:00:00,133.5,18.8,75.5,1.3,0.0
2018-08-12 22:00:00,135.5,19.0,75.7,1.0,0.0
2018-08-12 23:00:00,131.4,19.2,74.4,1.0,0.0
2018-08-13 00:00:00,131.3,18.9,73.1,1.1,0.0
2018-08-13 01:00:00,128.8,18.7,71.4,1.2,0.0
2018-08-13 02:00:00,125.5,18.5,72.9,1.5,0.0
2018-08-13 03:00:00,121.4,18.3,73.0,1.0,0.0
2018-08-13 04:00:00,122.3,17.9,72.3,1.0,0.0
2018-08-13 05:00:00,121.7,17.4,73.3,1.0,0.0
2018-08-13 06:00:00,121.9,17.1,73.1,2.2,0.0
2018-08-13 07:00:00,127.4,17.0,72.6,76.4,0.0
2018-08-13 08:00:00,137.5,17.2,70.0,159.4,0.0
2018-08-13 09:00:00,159.6,18.2,64.0,437.1,0.0
2018-08-13 10:00:00,176.2,19.4,58.2,657.8,0.0
2018-08-13 11:00:00,179.4,19.9,56.1,792.3,0.0
2018-08-13 12:00:00,179.9,20.9,51.9,888.5,0.0
2018-08-13 13:00:00,178.2,22.1,46.0,930.6,0.0
2018-08-13 14:00:00,191.1,22.9,43.2,916.0,0.0
2018-08-13 15:00:00,195.8,23.2,42.4,844.0,0.0
2018-08-13 16:00:00,193.8,22.8,44.2,718.0,0.0
2018-08-13 17:00:00,184.6,21.9,46.6,556.2,0.0
2018-08-13 18:00:00,158.5,21.0,51.3,361.8,0.0
2018-08-13 19:00:00,146.6,20.0,54.6,165.5,0.0
2018-08-13 20:00:00,138.9,18.6,59.8,19.3,0.0
2018-08-13 21:00:00,128.1,17.7,64.7,3.3,0.0
2018-08-13 22:00:00,124.3,17.2,67.6,3.0,0.0
2018-08-13 23:00:00,123.0,17.0,67.1,3.2,0.0
2018-08-14 00:00:00,123.1,16.6,69.9,2.7,0.0
2018-08-14 01:00:00,126.6,16.4,72.7,1.9,0.0
2018-08-14 02:00:00,125.7,16.5,72.8,2.0,0.0
2018-08-14 03:00:00,125.2,16.4,73.9,0.9,0.0
2018-08-14 04:00:00,124.1,16.5,75.2,1.8,0.0
2018-08-14 05:00:00,123.1,16.6,76.0,1.8,0.0
2018-08-14 06:00:00,132.2,16.6,77.4,2.7,0.0
2018-08-14 07:00:00,133.3,16.7,77.6,64.4,0.0
2018-08-14 08:00:00,146.2,17.5,74.0,268.6,0.0
2018-08-14 09:00:00,158.2,18.6,69.4,466.3,0.0
2018-08-14 10:00:00,170.0,20.3,62.0,645.0,0.0
2018-08-14 11:00:00,185.2,22.1,53.6,787.7,0.0
2018-08-14 12:00:00,173.4,23.8,48.9,881.7,0.0
2018-08-14 13:00:00,178.7,25.4,43.9,920.9,0.0
2018-08-14 14:00:00,195.6,25.7,42.7,903.6,0.0
2018-08-14 15:00:00,200.6,25.6,42.1,833.5,0.0
2018-08-14 16:00:00,193.3,24.6,42.4,711.5,0.0
2018-08-14 17:00:00,172.4,23.8,44.8,550.0,0.0
2018-08-14 18:00:00,148.6,22.9,47.2,355.1,0.0
2018-08-14 19:00:00,147.9,21.5,52.2,153.3,0.0
2018-08-14 20:00:00,136.1,20.4,57.9,22.0,0.0
2018-08-14 21:00:00,134.2,19.3,61.7,4.1,0.0
2018-08-14 22:00:00,134.9,19.0,63.3,4.1,0.0
2018-08-14 23:00:00,134.6,18.5,67.5,3.4,0.0
2018-08-15 00:00:00,136.4,18.6,66.6,3.1,1.0
2018-08-15 01:00:00,134.0,18.1,68.7,2.8,1.0
2018-08-15 02:00:00,132.3,17.6,71.5,2.4,1.0
2018-08-15 03:00:00,134.4,17.1,75.8,2.6,1.0
2018-08-15 04:00:00,132.1,17.0,76.7,1.8,1.0
2018-08-15 05:00:00,133.0,17.1,76.8,2.3,1.0
2018-08-15 06:00:00,134.0,16.9,77.4,2.8,1.0
2018-08-15 07:00:00,134.1,17.0,77.4,84.3,1.0
2018-08-15 08:00:00,134.3,18.0,74.1,264.3,1.0
2018-08-15 09:00:00,134.8,19.6,67.5,463.2,1.0
2018-08-15 10:00:00,139.4,20.8,63.3,637.1,1.0
2018-08-15 11:00:00,139.4,22.0,56.5,781.4,1.0
2018-08-15 12:00:00,137.8,22.0,55.3,873.2,1.0
2018-08-15 13:00:00,139.1,22.1,55.8,914.1,1.0
2018-08-15 14:00:00,144.3,22.0,56.0,896.8,1.0
2018-08-15 15:00:00,139.5,22.1,55.7,822.8,1.0
2018-08-15 16:00:00,140.1,22.1,56.7,702.3,1.0
2018-08-15 17:00:00,139.8,22.1,57.7,530.8,1.0
2018-08-15 18:00:00,134.0,22.3,55.6,333.7,1.0
2018-08-15 19:00:00,132.5,22.3,55.5,140.8,1.0
2018-08-15 20:00:00,130.6,21.5,58.6,16.6,1.0
2018-08-15 21:00:00,129.3,19.7,66.6,5.6,1.0
2018-08-15 22:00:00,128.0,19.0,69.4,3.1,1.0
2018-08-15 23:00:00,129.9,18.3,72.6,2.3,1.0
2018-08-16 00:00:00,130.5,17.9,73.4,2.4,0.0
2018-08-16 01:00:00,131.3,17.6,75.1,2.4,0.0
2018-08-16 02:00:00,131.0,17.5,75.5,1.9,0.0
2018-08-16 03:00:00,132.0,17.5,75.1,2.4,0.0
2018-08-16 04:00:00,132.1,17.6,72.8,2.3,0.0
2018-08-16 05:00:00,132.0,17.3,73.0,2.7,0.0
2018-08-16 06:00:00,135.8,16.9,74.9,2.6,0.0
2018-08-16 07:00:00,137.6,17.2,75.5,77.5,0.0
2018-08-16 08:00:00,148.3,17.9,73.1,256.5,0.0
2018-08-16 09:00:00,166.9,19.0,70.2,450.7,0.0
2018-08-16 10:00:00,184.9,20.5,64.1,630.5,0.0
2018-08-16 11:00:00,191.9,20.9,62.6,771.1,0.0
